"נחשולים","Nahsholim","Nachsholim","","","","","","32.6140985","34.9216301954792"
"נחשון","Nahshon","Nachshon","","","","","","31.8308866","34.9561439858069"
"נחשונים","Nahshonim","Nachshonim","","","","","","32.0609065","34.9500820361876"
"נטועה","Netu'a","","","","","","","33.0650735","35.3229681268311"
"נתור","Natur","","","","","","","32.8526535","35.7541468"
"נטעים","Neta'im","","","","","","","31.9444441","34.7744439"
"נטף","Nataf","","","","","","","31.8330085","35.0678560109061"
"נילי","Nili","","","","","","","31.9628626","35.0635126321688"
"ניר אליהו","Nir Eliyahu","","","","","","","32.1990836","34.9486774"
"ניר בנים","Nir Banim","","","","","","","31.6717215","34.7542446"
"ניר גלים","Nir Gallim","","","","","","","31.82477825","34.6820447771503"
"ניר חן","Nir Hen","Nir Chen","","","","",""
"ניר יפה","Nir Yafe","","","","","","","32.5695435","35.2438856782516"
"ניר יצחק","Nir Yits'hak","Nir Tizhak","","","","","","31.23701305","34.3576882215705"
"ניר ישראל","Nir Yisra'el","","","","","","","31.6858899","34.6364394"
"ניר משה","Nir Moshe","","","","","","","31.477014","34.6296036"
"ניר עוז","Nir Oz","","","","ניר עז","","","31.3102169","34.4018248317034"
"ניר עם","Nir Am","","","","","","","31.5201909","34.5804732602428"
"ניר עציון","Nir Etsyon","Nir Ezion","","","","","","32.6975838","34.9936059"
"ניר עקיבא","Nir Akiva","","","","","","","31.4706151","34.6485695967451"
"ניר צבי","Nir Tsevi","Nir Zvi","","","","","","31.95235825","34.8630334199013"
"נירים","Nirim","","","","","","","31.3349038","34.3955423292214"
"נירית","Nirit","","","","","","","32.1468425","34.9849398263553"
"נירן","Niran","","","","","","","31.96719285","35.4552090290648"
"נמרוד","Nimrod","","","","","","","33.2454175","35.7511377175566"
"נס הרים","Nes Harim","","","","","","","31.7444618","35.0579576"
"נס עמים","Nes Ammim","Nes Amim","","","","","","32.96587565","35.1208058710952"
"נס ציונה","Nes Tsiyyona","Nes Ziona","","","","","","31.9293683","34.7993793"
"נעורים","Ne'urim","","","","","","","31.9726811","34.8163059"
"נעלה","Na'ale","","","","","","","31.9628626","35.0635126321688"
"נועם","No’am","","","","נעם","","","31.56727065","34.7893062270852"
"נעמה","Na'ama","","","","","","","31.9070358","35.4677333643924"
"נען","Na'an","","","","","","","31.88377045","34.8577106718581"
"נופך","Nofekh","","","","נפך","","","32.0432953","34.9210324"
"ניצן","Nitsan","Nizan","","","","","","31.7394822","34.6299254"
"ניצנה (קהילת חינוך)","Nitsana","Nizana","","","נצנה (קהילת חנוך)","",""
"ניצני סיני","Nitsane Sinai","Nizanei Sinai","","","נצני סיני","","","30.9038857","34.3963917"
"ניצני עוז","Nitsane Oz","Nizanei Oz","","","נצני עז","","","32.3055506","35.0028027"
"ניצנים","Nitsanim","Nizanim","","","","","","31.71727725","34.6340413701349"
"נצר סרני","Netser Sereni","Nezer Sereni","","","","","","31.9226809","34.8215784"
"נצרת","Nazareth","Nasra ","Natsrat","","","","","32.7071023","35.310158"
"נצרת עילית","Natsrat Illit","Nazrat Ilit","Nazrat Illit","","נצרת עלית","","","32.7088155","35.3300449"
"נשר","Nesher","","","","","","","32.7683834","35.0445369"
"נתיד הגדוד","Netiv Hagdud","","","","","",""
"נתיב הלה","Netiv Halamed He","","","","","",""
"נתיב העשרה","Netiv Ha'asara","","","","","","","31.5716799","34.5395488"
"נתיב השיירה","Netiv Hashayyara","","","","","","","32.9949325","35.1335948215666"
"נתיבות","Netivot","","","","","","","31.4222723","34.5899965"
"נתניה","Netanya","","","","","","","32.3095375","34.8658662415328"
"סאסא","Sasa","","","","","","","33.0274083","35.3947661103112"
"סביון","Savyon","","","","","","","32.0463856","34.8770343"
"סגולה","Segulla","Sgula","","","","","","31.6697517","34.7791905050714"
"סוסיה","Susya","","","","סוסיא","","","31.3917403","35.1135376026285"
"סופה","Sufa","","","","","","","31.2381091","34.3415125"
"סלעית","Sal'it","","","","","","","32.2430759","35.0500593"
"סמר","Samar","","","","","","","29.8337414","35.0218779686844"
"סנסנה","Sansanna","Sansana","","","","","","31.3620565","34.9010002414682"
"סעד","Sa'ad","","","","","","","31.4696665","34.5347968"
"סער","Sa'ar","","","","","","","33.02891455","35.1097992940028"
"ספיר","Sapir","","","","","","","30.6148621","35.1847402"
"סתריה","Sitriyya","Sitriya","","","","","","31.89036645","34.8445103570486"
"עבדון","Avdon","","","","","","","33.04809625","35.1785644414518"
"עברון","Evron","","","","","","","32.99118655","35.0997783217026"
"עין כרמל","En Karmel","Ein Karmel","Ein Carmel","","","","","32.6770088","34.9531216"
"עין נקובא","En Nakuba","Ein Nakuba","","","","","","31.79313645","35.1207771207908"
"עין עירון","En Iron","Ein Iron","","","","","","32.4837603","35.0093257607291"
"עין צורים","En Tsurim","Ein Tsurim","Ein Zurim","","","","","31.6947898","34.7194822945544"
"עין שמר","En Shemer","Ein Shemer","","","","","","32.4638865","35.0071961230079"
"עין שריד","En Sarid","Ein Sarid","","","","","","32.2735259","34.9349894797735"
"עין תמר","En Tamar","Ein Tamar","","","","","","30.9434018","35.3730836"
"עיינות","Ayanot","","","","עינות","","","31.9163891","34.7680559"
"עינת","Enat","Einat","","","","","","32.0827765","34.9394305"
"עיר אובות","Ir Ovot","","","","","","","30.80902605","35.2441964945882"
"עכו","Acre","Akko","Aka","","","","","32.917625","35.0814050709909"
"עלומים","Alumim","","","","","","","31.4521295","34.5137154"
"עלי","Eli","","","","","","","32.07763975","35.272499215381"
"עלי זהב","Ale Zahav","Alei Zahav","","","","","","32.0711504","35.0643252"
"עלמה","Alma","","","","","","","33.05048945","35.5011858139378"
"עלמון","Almon","","","","","","","31.8319005","35.2964729"
"עולש","Olesh","","","","עלש","","","32.3326333","34.9839826346802"
"עמינדב","Amminadav","Aminadav","","","","","","31.75224365","35.1442772878904"
"עמיעד","Ammiad","Amiad","","","","","","32.926955","35.5411457050294"
"עמיעוז","Ammi-Oz","Amioz","","","עמיעז","","","31.24831","34.4139745"
"עמיקם","Ammikam","Amikam","","","","","","32.5634992","35.0224035942141"
"עמיר","Amir","","","","","","","33.1778926","35.6187612"
"עמנואל","Immanu'el","","","","","","","32.1620833","35.1377503484378"
"עמקה","Amka","","","","","","","32.9792441","35.1642671"
"עמוקה","Amukka","Amuka","","","","","","32.9976477","35.5235094"
"עומר","Omer","","","","עמר","","","31.2659365","34.847616"
"ענב","Enav","","","","","","","13.99424","44.054917"
"עפולה","Afula","","","","","","","32.6075587","35.2890861"
"עופר","Ofer","","","","עפר","","","32.6225069","34.9828398957925"
"עופרה","Ofra","","","","עפרה","","","31.9535283","35.2607626"
"עופרים","Ofarim","","","","עפרים","","","32.01863985","35.0449757277737"
"עץ אפרים","Ets Efrayim","Ez Efrayim","","","","","","32.11804575","35.0455056801262"
"עוצם","Otsem","Ozem","","","עצם","","","31.63822945","34.7047753362865"
"ערד","Arad","","","","","","","31.2612199","35.214581"
"ערוגות","Arugot","","","","","","","31.7346866","34.7708779"
"ערערה בנגב","Ar'ara BaNegev","","","","","","","31.1599797","35.0280933"
"עשרת","Aseret","","","","","","","31.8254721","34.7477727"
"עתלית","Atlit","","","","","","","32.69308425","34.9438781949043"
"עתניאל","Atni'el","","","","","","","31.4393551","35.0286627"
"פארן","Paran","","","","","","","30.3626632","35.1535339324069"
"פדואל","Pedu'el","","","","","","","32.0620574","35.0523954045382"
"פדויים","Peduyim","","","","","","","31.326648","34.6118789"
"פדיה","Pedaya","","","","","","","31.85760265","34.8834502543835"
"פורייה - כפר עבודה","Poriyya ־ Kefar Avoda","Poriya - Kfar Avoda","","","","",""
"פורייה - נווה עובד","Poriyya - Neve Oved","Poriya - Neve Oved","","","פוריה - נוה עובד","",""
"פורייה עילית","Poriyya Illit","Poriya Ilit","","","פוריה עלית","",""
"פורת","Porat","","","","","","","32.27656735","34.9483503031922"
"פטיש","Pattish","Patish","","","","","","31.3276906","34.5563756242005"
"פלך","Pelekh","Pelech","","","","","","32.9334505","35.2339243"
"פלמחים","Palmahim","Palmachim","","","","","","31.933059","34.7072282"
"פני חבר","Pene Hever","Penei Hever","Penei Chever","","","","","31.4861783","35.1648404"
"פסגות","Pesagot","Psagot","","","","","","31.8986546","35.2241131"
"פעמי תשז","Pa'ame Tashaz","","","","","",""
"פצאל","Petsa’el","Pazael","","","","","","32.0438358","35.4422455"
"פקיעין החדשה","Peki'in Hahadasha","","","","","",""
"פרדס חנה - כרכור","Pardes Hanna - Karkur","","","","","","","32.4752998","34.9764084"
"פרדיסיה","Pardesiyya","Pardesiya","","","פרדסייה","",""
"פרוד","Parod","","","","","","","32.93259875","35.433513375996"
"פרזון","Prazon","","","","","","","32.5454121","35.3111616"
"פרי־גן","Peri-Gan","","","","","",""
"פתח תקווה","Petah Tikva","Petah Tikwa","","","פתח תקוה","","","32.0904987","34.876309839361"
"פתחיה","Petahya","Petachya","","","","","","31.8675842","34.8862877"
"צאלים","Tse’elim","Zeelim","","","","","","31.20269325","34.5342574642151"
"צביה","Tseviyya","Zvia","Tsviya","Zviya","","",""
"צבעון","Tsiv'on","Zivon","","","","","","33.0271355","35.4177506"
"צובה","Tsova","Zova","","","","","","31.7839404","35.118963"
"צופיה","Tsofiyya","Zofiya","","","צופייה","",""
"צופים","Tsufim","Zufim","","","","",""
"צופית","Tsofit","Zofim","","","","","","32.1913234","34.9246940095789"
"צופר","Tsofar","Zofar","","","","","","30.55976425","35.1788337430008"
"צוקי ים","Tsuke Yam","Zukei Yam","","","","","","32.3612561","34.861579306453"
"צוקים","Tsukim","Zukim","","","","","","30.4906651","35.1666628296302"
"צור הדסה","Tsur Hadassa","Zur Hadasa","","","","","","31.715653","35.0990912"
"צור יגאל","Tsur Yig'al","Zur Yigal","","","","","","32.2149108","34.9891577"
"צור יצחק","Tsur Yits'hak","Zur Yitzhak","","","","","","32.24131695","34.9978233737273"
"צור משה","Tsur Moshe","Zur Moshe","","","","","","32.2978073","34.9135462"
"צור נתן","Tsur Natan","Zur Natan","","","","","","32.2404501","35.0134701"
"צוריאל","Tsuri'el","Zuriel","","","","","","33.0068277","35.3131982"
"צורית","Tsurit","Zurit","","","","","","32.90297545","35.2508696236925"
"צורן","Tsoran","Zoran","","","","","","32.2879554","34.9453776111462"
"צוחר","Tsohar","Zochar","Zohar","","צחר","","","31.2355599","34.4263918267589"
"צלפון","Tselafon","Zelafon","Zlafon","","","","","31.8041678","34.9329581787688"
"ציפורי","Tsippori","Zipori","","","צפורי","","","32.7459413","35.2813519511486"
"צפריה ","Tsafriyya","Zafriya","","","צפרייה","","","32.0029345","34.855723"
"צפרירים","Tsafririm","Zafririm","","","","","","31.66011985","34.9442700945164"
"צפת","Safed","Tsefat","Safad","","","","","32.97052455","35.5020594293309"
"צרופה","Tserufa","Zrufa","","","","","","32.6484957","34.9455599867007"
"צרעה","Tsor'a","Zora'a","","","","","","31.7628538","34.9701901442617"
"קבוצת יבנה","Kevutsat Yavne","Kvuzat Yavne","","","קבצת יבנה","","","31.8155839","34.7204788240095"
" קדומים","Kedumim","","","","","","","32.2188651","35.1593824"
"קדימה","Kadima","","","","","","","32.2765275","34.9149010276042"
"קדמה","Kedma","","","","","","","31.700747","34.7754791607101"
"קידמת צבי","Kidmat Tsevi","Kidmat Zvi","","","קדמת צבי","",""
"קדר","Kedar","","","","","","","13.266667","43.95"
"קידרון","Kidron","","","","קדרון","",""
"קדרים","Kaddarim","Kadarim","","","","","","32.8986763","35.4738866665507"
"קוממיות","Komemiyyut","Komemiyut","","","","","","31.6619651","34.7297701"
"קורנית","Koranit","","","","","","","32.84383645","35.2518907002129"
"קטורה","Ket'jra","","","","","","","29.9693832","35.0611781"
"קיסריה","Caesarea","Kesariyya","Kesariya","","קיסרייה","","","38.7253231","35.4836107"
"קלחים","Kelahim","","","","","","","31.45029595","34.6775058764373"
"קליה","Kalya","","","","","","","31.7498072","35.4661484"
"קלע","Kela","","","","","",""
"קציר-חריש","Katsir-Harish","","","","","","","32.48440885","35.109282724491"
"קצרין","Katsrin","","","","","","","32.9920262","35.6877004"
"קרית אונו","Kiryat Ono","","","","קריית אונו","","","32.0591691","34.8594303"
"קרית ארבע","Kiryat Arba","","","","קריית ארבע","","","31.5277619","35.1191651"
"קרית אתא","Kiryat Ata","","","","קריית אתא","","","32.8114111","35.1164383"
"קרית ביאליק","Kiryat Bialik","","","","קריית ביאליק","","","32.8424623","35.1007267509879"
"קרית גת","Kiryat Gat","","","","קריית גת","","","31.6112851","34.7680543"
"קרית טבעון","Kirya Tivon","","","","קריית טבעון","קריית טיבעון","","32.7133656","35.1230026297986"
"קרית ים","Kiryat Yam","","","","קריית ים","","","32.8482304","35.0714105581989"
"קרית יערים","Kiryat Ye’arim","","","","קריית יערים","","","31.8033842","35.1018325"
"קרית יערים (מוסד)","Kiryat Ye'arim (School)","","","","קריית יערים (מוסד)","",""
"קרית מוצקין","Kiryat Motzkin","Kiryat Mozkin","","","קריית מוצקין","","","32.84127635","35.0830755403739"
"קרית מלאכי","Kiryat Mal'akhi","Kiryat Malachi","","","קריית מלאכי","","","31.72997335","34.7461582643324"
"קרית נטפים","Kiryat Netafim","","","","קריית נטפים","","","32.1170857","35.112279"
"קרית ענבים","Kiryat Anavim","","","","קריית ענבים","","","31.8100172","35.1203388"
"קרית עקרון","Kiryat Ekron","","","","קריית עקרון","","","31.8608352","34.8233378"
"קרית שלמה","Kiryat Shelomo","Kiryat Shlomo","","","קריית שלמה","",""
"קרית שמונה","Kiryat Shemona","","","","קריית שמונה","","","33.2076298","35.5702787"
"קרני שומרון","Karne Shomron","Karnei Shomron","","","","","","32.1714785","35.0980763"
"קשת","Keshet","","","","","","","32.9800578","35.809285"
"ראש העין","Rosh Ha'ayin","","","","","","","32.0952929","34.9533225"
"ראש פינה","Rosh Pina","","","","ראש פנה","","","32.968215","35.5438245"
"ראש צורים","Rosh Tsurim","Rosh Zurim","","","","","","31.668417","35.1261449522512"
"ראשון לציון","Rishon Letsiyon","Rishon LeZion","","","רשלצ","","","31.9635712","34.8101149"
"רבבה","Revava","","","","","","","32.1191235","35.1287991288683"
"רבדים","Revadim","","","","","","","31.7729015","34.8162948"
"רביבים","Revivim","","","","","","","31.0424886","34.7210205"
"רביד","Ravid","","","","","","","32.8517012","35.462605"
"רגבה","Regba","","","","","","","32.97629705","35.0992599850045"
"רגבים","Regavim","","","","","","","32.5240949","35.0345429"
"רוח מדבר","Ru'ah Midbar","Ruach Midbar","","","","",""
"רווחה","Revaha","","","","רוחה","","","31.64867205","34.7354837922282"
"רוויה ","Revaya","","","","רויה","","","32.4490008","35.4730686"
"רועי","Ro'i","Roy","","","","","","32.24767385","35.4883520353072"
"רחוב","Rehov","Rechov","","","","","","32.4511786","35.4920524"
"רחובות","Rehovot","","","","","","","31.8952532","34.8105616"
"רוחמה","Ruhama","","","","רחמה","","","31.4972246","34.7049633048724"
"ריחן","Rehan","Rechan","","","","",""
"רכסים","Rekhasim","","","","","","","32.751089","35.1020093838228"
"רם-און","Ram-On","","","","","","","32.5286128","35.2597479"
"רימונים","Rimmonim","Rimonim","","","רמונים","","","31.93340155","35.3408939303107"
"רמות","Ramot","","","","","","","31.81561","35.1954938"
"רמות השבים","Ramot Hashavim","","","","","","","32.1636355","34.8820546"
"רמות מאיר","Ramot Me'ir","","","","","","","31.87389475","34.8558913728592"
"רמות מנשה","Ramot Menashe","","","","","","","32.5952803","35.0552806"
"רמות נפתלי","Ramot Naftali","","","","","","","33.1022971","35.5531168"
"רמלה","Ramta","","","","","","","31.9279988","34.8623473"
"רמת אפעל","Ramat Efal","","","","","","","32.0474586","34.8348733317818"
"רמת גן","Ramat Gan","","","","","","","32.0724892","34.824244"
"רמת דוד","Ramat David","","","","רמת דוויד","","","32.6780753","35.2031528016803"
"רמת הכובש","Ramat Hakovesh","","","","","","","32.21778245","34.9379651576049"
"רמת השופט","Ramat Hashofet","","","","","","","32.6110439","35.0962923330398"
"רמת השרון","Ramat Hasharon","","","","","","","32.1429078","34.8382362"
"רמת יוחנן","Ramat Yohanan","","","","","","","32.7925038","35.1213847"
"רמת ישי","Ramat Yishai","","","","","","","32.701698","35.1668263"
"רמת מגשימים","Ramat Magshimim","","","","","","","32.8440289","35.8073861"
"רמת פנקס","Ramat Pinkas","","","","","","","32.03393655","34.8410752788274"
"רמת צבי","Ramat Tsevi","Ramat Zvi","","","","","","32.59071195","35.4175272274484"
"רמת רזיאל","Ramat Razi’el","","","","","","","31.77431285","35.0725654069751"
"רמת רחל","Ramat Rahel","Ramat Rachel","","","","","","31.7387105","35.2183447"
"רנן","Rannen","Renen","","","","","","31.3377917","34.6004634"
"רינתיה","Rinnatya","Rinatya","","","רנתיה","","","32.043333","34.931667"
"רעים","Re'im","","","","","","","31.3847215","34.4589476"
"רעננה","Ra'ananna","Ranana","","","","","","32.187146","34.8681290007799"
"רקפת","Rakkefet","Rakefet","","","","","","32.8541014","35.2643858"
"רשפון","Rishpon","","","","","","","32.20160705","34.8237930960991"
"רשפים","Reshafim","","","","","","","32.48131315","35.4773058562665"
"רותם","Rotem","","","","רתם","","","32.33651745","35.5184192323447"
"רתמים","Retamim","","","","","","","31.0537792","34.6898676142028"
"שאר ישוב","She'ar Yeshuv","","","","","","","33.2284471","35.6480643"
"שבי ציון","ShaveTsiyyon","Shave Zion","","","","","","32.97928635","35.0831753632425"
"שבי שומרון","Shave Shomron","","","","","","","32.2631698","35.1850893"
"שיבולים","Shibbolim","Shibolim","","","שבולים","","","31.3961261","34.6093251"
"שגב","Segev","","","","","",""
"שגב-שלום","Segev Shalom","","","","","","","31.2008757","34.8400872"
"שדה אילן","Sede Ilan","Sade Ilan","","","","","","32.7494843","35.4227144"
"שדה אליהו","Sede Eliyahu","Sade Eliyahu","","","","","","32.4414725","35.5139610383278"
"שדה אליעזר","Sede Eli'ezer","Sade Eli'ezer","","","","","","33.0446382","35.5638451328885"
"שדה בוקר","Sede Boker","Sade Boker","","","","","","30.8737395","34.7925947"
"שדה דוד","Sede David","Sade David","","","","","","31.5760533","34.6840906"
"שדה ורבורג","Sede Warburg","Sade Warburg","Sade Varburg","Sede Varburg","","","","32.2080207","34.905126"
"שדה יואב","Sede Yo'av","Sade Yo'av","","","","","","31.6457313","34.6769569"
"שדה יעקב","Sede Ya'akov","Sade Ya'akov","","","שדה יעקוב","","","32.6956728","35.1414397386249"
"שדה יצחק","Sede Yits'hak","Sade Yits'hak","Sede Yizhak","Sade Yizhak","","","","32.4051186","34.9938162"
"שדה משה","Sede Moshe","Sade Moshe","","","","","","31.6101976","34.8026633"
"שדה נחום","Sede Nahum","Sade Nahum","","","","","","32.5253179","35.4813049"
"שדה נחמיה","Sede Nehemya","Sade Nehemya","","","","","","33.1873426","35.6226763"
"שדה ניצר","Sede Nitsan","Sade Nitsan","Sede Nizan","Sade Nizan","שדה נצן","",""
"שדה עוזיהו","Sede Uzziyyahu","Sade Uzziyyahu","Sede Uziyahu","Sade Uziyahu","שדה עזיהו","","","31.7589669","34.6786187"
"שדה צבי","Sede Tsevi","Sade Tsevi","Sede Zvi","Sade Zvi","","","","31.4490535","34.7123427365938"
"שדות ים","Sedot Yam","Sdot Yam","","","","","","32.4919812","34.8937283738642"
"שדות מיכה","Sedot Mikha","Sdot Mikha","Sedot Micha","Sdot Micha","","","","31.7212163","34.9216806582174"
"שדי אברהם","Sede Avraham","Sade Avraham","","","","","","31.2121265","34.3358477"
"שדה חמד","Sede Hemed","Sade Hemed","","","","",""
"שדי תרומות","Sede Terumot","Sade Terumot","Sde Trumot","","","","","32.440809","35.4922617218411"
"שדמה","Shedema","Shdema","","","","","","31.83216355","34.7384052543612"
"שדמות דבורה","Shadmot Devora","","","","","","","32.6954933","35.4374472"
"שדמות מחולה","Shadmot Mehola","","","","","","","32.34772985","35.5317065978462"
"שדרות","Sederot","Sderot","","","","","","31.5241104","34.5972893"
"שוהם","Shoham","","","","שהם","","","32.0004845","34.9465419"
"שואבה","Sho'eva","","","","","","","31.79741035","35.0772831447001"
"שובה","Shuva","","","","","","","31.45129135","34.546931661275"
"שובל","Shoval","","","","","","","31.4135674","34.7458676"
"שומרה","Shomera","","","","","","","33.0818094","35.2841818"
"שומרייה","Shomeriyya","Shomriya","","","שומריה","",""
"שוקדה","Shokeda","","","","","","","31.4216668","34.5253818"
"שושנת העמקים","Shoshannat Ha'amakim","Shoshanat Ha'amakim","","","","","","32.3542858","34.8569876565744"
"שזור","Shezor","","","","","","","32.9333604","35.3538471209891"
"שחר","Shahar","Shachar","","","","","","31.6182716","34.7233552390418"
"שחרות","Shaharut","Shacharut","","","","","","29.9036321","34.9992083"
"שיטים","Shittim","Shitim","","","שטים","","","30.1767866","35.0162775946807"
"שילה","Shilo","","","","","","","32.05368425","35.2983429276823"
"שילת","Shilat","","","","","","","31.9212154","35.0144124"
"שכניה","Shekhenya","Shchanya","","","","","","32.8485323","35.2467424850326"
"שלווה","Shalva","","","","שלוה","","","31.56401635","34.7655728232554"
"שלוחות","Sheluhot","","","","","","","32.4720158","35.4818379898515"
"שלומי","Shelomi","Shlomi","","","","","","33.0760194","35.1494346"
"שלמציון","Shelomtsiyyon","Shlomzion","Shelomzion","","","",""
"שמיר","Shamir","","","","","","","33.1638854","35.6591703"
"שמעה","Shim'a","","","","","","","31.38789455","35.0126936590391"
"שמרת","Shomrat","","","","","","","32.95022065","35.0954002336137"
"שמשית","Shimshit","","","","","","","32.7328247","35.2472359"
"שני","Shani","","","","","",""
"שניר","Senir","","","","","","","33.24184765","35.6782536979766"
"שעל","Sha'al","","","","","","","33.1166371","35.7187153"
"שעלבים","Sha'alvim","","","","","","","31.86875365","34.9866668771678"
"שער אפרים","Sha'ar Efrayim","","","","","","","32.2889798","34.9974416"
"שער הגולן","Sha'ar Hagolan","","","","","","","32.68674645","35.6043465632784"
"שער העמקים","Sha'ar Ha'amakim","","","","","","","32.7229274","35.1137200340473"
"שער מנשה","Sha'ar Menashe","","","","","","","32.4485863","35.0155523"
"שערי תקווה","Sha'are Tikva","Sha'arei Tikva","","","שערי תקוה","",""
"שפיים","Shefayim","Shfayim","","","","","","32.2163224","34.8240450872985"
"שפיר","Shafir","","","","","","","31.6968466","34.728678"
"שפר","Shefer","","","","","","","32.9433182","35.4354282"
"שקד","Shaked","","","","","","","32.4737284","35.1689021061011"
"שקף","Shekef","","","","","","","31.5156708","34.9377978"
"שרונה","Sharona","","","","","","","32.7254465","35.4669505"
"שריגים (לי-און)","Sarigim","Srigim","","","","","","31.6776198","34.9348658"
"שריד","Sarid","","","","","","","32.66275795","35.2269008101312"
"שורש","Shoresh","","","","שרש","","","31.7962335","35.0663166944049"
"שורשים","Shorashim","","","","שרשים","","","32.8930587","35.2597193"
"שרשרת","Sharsheret","","","","","","","31.4046369","34.6041162"
"שתולה","Shetula","","","","","","","33.084763","35.3143141"
"שתולים","Shetulim","","","","","","","31.7719562","34.683597"
"תאשור","Te'ashur","","","","","","","31.3720086","34.6432702016468"
"תדהר","Tidhar","","","","","","","31.379452","34.6282591867265"
"תובל","Tuval","","","","","","","32.9287765","35.2444905"
"תושייה","Tushiyya","Tushiya","","","תושיה","",""
"צבי - תחנת ניסיונות","Tsevi "," Research Center","","","","","",""
"תירוש","Tirosh","","","","","","","31.7502241","34.8865614323742"
"תל אביב-יפו","Tel Aviv-Yafo","Tel Abib-Yafa","Tel Aviv-Jaffa","Tel Aviv-Yaffo","","","","32.0804808","34.7805274"
"תל יוסף","Tel Yosef","","","","","","","32.55599805","35.400283000999"
"תל יצחק","Tel Yits'hak","","","","","","","32.2533552","34.870244"
"תל מונד","Tel Mond","","","","","","","32.2549445","34.9195592"
"תל עדשים","Tel Adashim","","","","","","","32.656096","35.3027955567824"
"תל עמל ","Tel Amal","Nir David","","","ניר דוד","ניר דוויד","","32.7990152","35.0125146"
"תל קציר","Tel Katsir","Tel Kazir","","","","","","32.704139","35.617778"
"תל שבע","Tel Sheva","","","","","","","31.2456487","34.8577683"
"תל תאומים","Tel Te'omim","","","","","","","32.442033","35.4966745"
"תלם","Telem","","","","","","","31.5631741","35.0311783"
"תלמי אליהו","Talme Eliyahu","Talmei Eliyahu","Talme Eliyyahu","","","","","31.2285316","34.4289128315163"
"תלמי אלעזר","Talme El'azar","Talmei Elazar","","","","","","32.44490015","34.9745777306975"
"תלמי בילו","Talme Bilu","Talmei Bilu","","","","",""
"תלמי יוסף","Talme Yosef","Talmei Yosef","Talme Yossef","","","","","31.19990345","34.3644756065362"
"תלמי יחיאל","Talme Yehi'el","Talmei Yechiel","Talmei Yehiel","","","","","31.753729","34.7639978"
"תלמי יפה","Talme Yafe","Talmei Yaffe","Talmei Yafe","","","","","31.616448","34.6130589"
"תלמים","Telamim","","","","","","","31.562744","34.6719026"
"תימורים","Timmorim","Timorim","","","תמורים","","","31.7160922","34.7613397"
"תומר","Tomer","","","","תמר","","","32.0186914","35.4391957"
"תמרת","Timrat","","","","","","","32.7036612","35.2253335142788"
"תנובות","Tenuvot","","","","","","","32.3047412","34.9620999316782"
"תעוז","Ta'oz","","","","תעז","","","31.801041","34.9723209"
"תפרח","Tifrah","Tifrach","","","","","","31.32603055","34.6832053972843"
"תקומה","Tekuma","Tkuma","","","","","","31.4512978","34.579978"
"תקוע","Teko'a","Tko'a","","","","","","31.6533405","35.2296937"
"תרדיון","Teradyon","","","","","",""
"תרום","Tarom","","","","","","","31.7825667","34.9815088"
"עצמון-שגב","Atsmon-Segev","Azmon-Segev","","","","","","32.8660722","35.2518608231059"
"כרם עמי","Kerem Ami","","","","","","","31.5294815","34.9292878"
"נטעים","Neta'","","","","","","","31.9444441","34.7744439"
"בני דקלים","Bene Dekalim","Benei Dkalim","","","","","","31.5168927","34.9201276305663"
"בני נצרים","Bene Netsarin","Benei Nezarin","","","","","","31.1411549","34.3150187"
"נווה","Nave","","","","נוה","","","31.1617063","34.3299105515523"
"שלומית","Shelomit","","","","","","","31.1676247","34.3055971"
"גבעות עדן","Giv'ot Eden","","","","","","","31.6632176","35.012872"
"ניצן ב'","Nitsan B'","Nizan B'","","","נצן ב'","","","31.7361186","34.6359688"
"מצפה אילן","Mitspe Ilan","Mizpe Ilan","","","","","","32.46149665","35.069094599791"
"מולדה","Molada","","","","","",""
"א-סייד","Al-Sayid","","","","","",""
"כוחלה","Kuhla","Kuchla","","","כחלה","","","31.28608855","35.0471344991289"
"פארק אריאל שרון","Ari'el Sharon Park","","","","","",""
